what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415804390384
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804392259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804393816
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415804395305
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415804397019
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1415804400692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804401585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804407111
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415804409239
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1415804422329
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415804425730
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415804427645
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415804428857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1415804438702
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415804439424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804440364
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.filebuffers"".",1415804443011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804443040
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1415804443046
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1415804446781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804447593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804450791
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415804452077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804453952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804455384
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1415804455402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804467492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804634107
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415804638727
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804640241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804645226
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415804645235
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1415804652336
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415804661504
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415804664250
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415804666011
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415804667211
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1415804670118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1415804677108
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1415804680148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1415804682546
